01ED6380-3316-1,子部书研读,陈志扬,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－404,文学院..
01ED6380-3316-1,子部书研读,陈志扬,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－404,文学院..
01ED6480-3894-1,集部书研读,肖少宋,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－406,文学院..
01ED6480-3894-1,集部书研读,肖少宋,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－406,文学院..
01ED6580-0383-1,老庄研读,叶祖帅,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－302,文学院..
01ED6580-0383-1,老庄研读,叶祖帅,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－302,文学院..
01ED6640-0383-1,佛典导读,叶祖帅,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－106,文学院..
01ED6640-0383-2,佛典导读,叶祖帅,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－106,文学院..
01ED6740-0438-1,诗词格律与古诗词写作,谭赤子,"周五第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－101,文学院..
01EG8840-3467-1,文献学概论,何素雯,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－202,文学院..
01EG8840-5208-1,文献学概论,杜新艳,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－103,文学院..
01EG8840-5208-2,文献学概论,何素雯,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,3－201,文学院..
01EG8940-0452-1,文学欣赏与创作,徐珊,"周五第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,4－301,文学院..
01EG9040-3218-1,中西文学经典选读,周佩瑶,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－107,文学院..
01EG9240-0392-1,影视剧本写作,涂成林,"周五第1,2节",★, ,★, ,★, ,★, ,★, ,★, ,★, ,★, ,★, , , ,1,1－106,文学院..
