选课课号,课程名称,教师,上课时间,周1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,校区,教室,开课学院
02E425a1-0569-1,高级日语（1）,李婷,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,外国语..
02E425a1-0569-1,高级日语（1）,李婷,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北802,外国语..
02E425a3-0593-1,高级日语（3）,李雁南,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北801,外国语..
02E425a3-0593-1,高级日语（3）,李雁南,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北502,外国语..
02E425a3-0593-1,高级日语（3）,李雁南,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北502,外国语..
02E431ga-0590-1,基础俄语（1）,李雪萍,"周二第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,西202,外国语..
02E431ga-0590-1,基础俄语（1）,李雪萍,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北801,外国语..
02E431ga-0590-1,基础俄语（1）,汪隽,"周四第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南410,外国语..
02E431ga-0590-1,基础俄语（1）,李雪萍,"周一第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北703,外国语..
02E431ga-0590-1,基础俄语（1）,李雪萍,"周一第3,4节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北703,外国语..
02E431gc-3540-1,基础俄语（3）,朱涛,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北606,外国语..
02E431gc-3540-1,基础俄语（3）,朱涛,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北606,外国语..
02E431gc-3540-1,基础俄语（3）,朱涛,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北601,外国语..
02E431gc-3540-1,基础俄语（3）,朱涛,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北601,外国语..
02E4328f-2556-1,基础日语(二),汪静,"周日第3,4节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南404,外国语..
02E4328f-2556-1,基础日语(二),汪静,"周日第1,2节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南404,外国语..
02E432fc-0481-1,基础日语（3）,许清平,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北504,外国语..
02E432fc-0481-1,基础日语（3）,许清平,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北504,外国语..
02E432fc-0481-1,基础日语（3）,许清平,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北906,外国语..
02E432fc-0481-1,基础日语（3）,许清平,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北906,外国语..
02E432fc-3884-1,基础日语（3）,王瑜,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北602,外国语..
02E432fc-3884-1,基础日语（3）,王瑜,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北602,外国语..
02E432fc-3884-1,基础日语（3）,王瑜,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北601,外国语..
02E432fc-3884-1,基础日语（3）,王瑜,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北707,外国语..
02E432ga-0469-1,基础日语（1）,吴佩军,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北906,外国语..
02E432ga-0469-1,基础日语（1）,吴佩军,"周二第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,西201,外国语..
02E432ga-0469-1,基础日语（1）,吴佩军,"周五第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北904,外国语..
02E432ga-0469-1,基础日语（1）,吴佩军,"周一第3,4节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南403,外国语..
02E432ga-0469-1,基础日语（1）,吴佩军,"周一第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南204,外国语..
02E432ga-3772-1,基础日语（1）,梁明霞,"周二第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼2室（828）,外国语..
02E432ga-3772-1,基础日语（1）,梁明霞,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北902,外国语..
02E432ga-3772-1,基础日语（1）,梁明霞,"周三第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北306,外国语..
02E432ga-3772-1,基础日语（1）,梁明霞,"周一第3,4节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北701,外国语..
02E432ga-3772-1,基础日语（1）,梁明霞,"周一第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北702,外国语..
02E4338f-4963-1,基础英语（4）,李广利,"周日第1,2节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南205,外国语..
02E4338f-4963-1,基础英语（4）,李广利,"周日第3,4节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南205,外国语..
02E4338f-8996-1,基础英语（4）,新教师1,"周日第3,4节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南405,外国语..
02E4338f-8996-1,基础英语（4）,新教师1,"周日第1,2节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南405,外国语..
02E43521-5075-1,经贸俄语,塔季扬娜,"周五第1,2节",,,,,,,,,,★,★,★,★,★,★,★,★,★,,,0,北801,外国语..
02E43841-3110-1,欧洲文化入门,宋晓堃,"周二第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,西102,外国语..
02E44440-2988-1,日语高级翻译,甘能清,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（7）,外国语..
02E45060-0554-1,日语外事翻译,李琳,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼同传室,外国语..
02E45060-0554-1,日语外事翻译,李琳,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼819室（819）,外国语..
02E45060-0554-2,日语外事翻译,李琳,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼同传室,外国语..
02E45060-0554-2,日语外事翻译,李琳,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼819室（819）,外国语..
02E4512a-4810-1,日语会话（1）,Hayward Jun,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北803,外国语..
02E4512a-4810-2,日语会话（1）,Hayward Jun,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北802,外国语..
02E4534c-3721-1,日语视听说（3）,刘伟,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼语音2室,外国语..
02E4534c-3721-1,日语视听说（3）,刘伟,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼语音2室,外国语..
02E4534c-3721-2,日语视听说（3）,刘伟,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼语音2室,外国语..
02E4534c-3721-2,日语视听说（3）,刘伟,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼语音2室,外国语..
02E4536a-2988-1,日语视听说（1）,甘能清,"周三第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼7室（808）,外国语..
02E4536a-2988-1,日语视听说（1）,甘能清,"周一第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼7室（808）,外国语..
02E4536a-2988-2,日语视听说（1）,甘能清,"周三第7,8节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼7室（808）,外国语..
02E4536a-2988-2,日语视听说（1）,甘能清,"周一第7,8节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼7室（808）,外国语..
02E4542a-0554-1,日语高级听力（1）,李琳,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼同传室,外国语..
02E4542a-0554-2,日语高级听力（1）,李琳,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼同传室,外国语..
02E45541-0481-1,日语通论,许清平,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北702,外国语..
02E4594a-2697-1,日本文化（1）,於芳,"周四第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北606,外国语..
02E4602a-0569-1,日语阅读（1）,李婷,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北701,外国语..
02E4602a-0569-2,日语阅读（1）,李婷,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北807,外国语..
02E4714s-9738-1,英国文学,李东海,"周日第1,2节",,★,,★,,★,,★,,★,,★,,★,,★,,,,,0,南202,外国语..
02E4714s-9738-1,英国文学,李东海,"周日第3,4节",,★,,★,,★,,★,,★,,★,,★,,★,,,,,0,南202,外国语..
02E47541-3885-1,英语词汇学,徐学平,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北403,外国语..
02E4754f-0546-1,英语词汇学,成镇权,"周日第7,8节",,★,,★,,★,,★,,★,,★,,★,,★,,,,,0,南202,外国语..
02E4754f-0546-1,英语词汇学,成镇权,"周日第5,6节",,★,,★,,★,,★,,★,,★,,★,,★,,,,,0,南202,外国语..
02E4764f-3080-1,英语泛读（4）,方晓湘,"周日第5,6节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南205,外国语..
02E4764f-3080-2,英语泛读（4）,方晓湘,"周日第7,8节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南205,外国语..
02E4782f-3760-1,英语口语（4）,赵頔,"周日第9,10,11节",,★,★,★,★,★,★,★,,,,,,,,,,,,,0,北1102,外国语..
02E4782f-3760-2,英语口语（4）,赵頔,"周日第9,10,11节",,,,,,,,,★,★,★,★,★,,,,,,,,0,北1102,外国语..
02E4802f-0531-1,英语听力（4）,谭立坚,"周日第9,10,11节",,★,★,★,★,★,★,★,,,,,,,,,,,,,0,北1104,外国语..
02E4802f-0531-2,英语听力（4）,谭立坚,"周日第9,10,11节",,,,,,,,,★,★,★,★,★,,,,,,,,0,北1104,外国语..
02E4814f-3759-1,英语文体学导论,曾衍桃,"周日第7,8节",,,★,,★,,★,,★,,★,,★,,★,,,,,,0,南202,外国语..
02E4814f-3759-1,英语文体学导论,曾衍桃,"周日第5,6节",,,★,,★,,★,,★,,★,,★,,★,,,,,,0,南202,外国语..
02E48342-3680-1,英语写作（2）,吴斯丹,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北302,外国语..
02E48342-3680-2,英语写作（2）,吴斯丹,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北805,外国语..
02E48342-3806-1,英语写作（2）,李元科,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北801,外国语..
02E48342-3806-2,英语写作（2）,李元科,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北902,外国语..
02E48342-3806-3,英语写作（2）,李元科,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北702,外国语..
02E48342-4695-1,英语写作（2）,Emily,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北606,外国语..
02E48342-4695-2,英语写作（2）,Emily,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北806,外国语..
02E48342-5051-1,英语写作（2）,陈春菲,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北705,外国语..
02E48342-9600-1,英语写作（2）,Jerald Rey Abavi,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北807,外国语..
02E4834x-4677-1,英语写作（1）,严惠敏,"周日第5,6节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南206,外国语..
02E4834x-4677-2,英语写作（1）,严惠敏,"周日第7,8节",,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南206,外国语..
02E5001f-5075-1,俄语口语（6）,塔季扬娜,"周五第3,4节",,,,,,,,,,★,★,★,★,★,★,★,★,★,,,0,北801,外国语..
02E5002b-5075-1,俄语口语（2）,塔季扬娜,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北804,外国语..
02E5002d-5075-1,俄语口语（4）,塔季扬娜,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北601,外国语..
02E56740-0505-1,语料库与英语教学,陈霄,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（5）,外国语..
02E56740-0505-2,语料库与英语教学,陈霄,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（5）,外国语..
02E56740-0566-1,语料库与英语教学,唐洁仪,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（4）,外国语..
02E56740-0566-2,语料库与英语教学,唐洁仪,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（4）,外国语..
02E56841-0575-1,交替传译（1）,陈璧云,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（2）,外国语..
02E56841-0575-2,交替传译（1）,陈璧云,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（2）,外国语..
02E56841-0575-3,交替传译（1）,陈璧云,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（2）,外国语..
02E56843-5093-1,交替传译（3）,杨俊,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼同传室（812）,外国语..
02E56843-5093-2,交替传译（3）,杨俊,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼同传室（812）,外国语..
02E57021-3470-1,英语新教师专业发展概论,朱晓燕,"周三第5,6节",★,,★,,★,,★,,★,,★,,★,,★,,★,,,,0,北703,外国语..
02E578a1-2977-1,综合商务英语（1）,冯茵,"周二第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼3室（830）,外国语..
02E578a1-2977-1,综合商务英语（1）,冯茵,"周五第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼7楼12室（711）,外国语..
02E578a1-2977-1,综合商务英语（1）,冯茵,"周一第3,4节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北702,外国语..
02E58020-0534-1,英语视听说,刘佳,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼7楼语音10室,外国语..
02E58020-0534-2,英语视听说,刘佳,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼7楼语音10室,外国语..
02E58020-0594-1,英语视听说,王加林,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（6）,外国语..
02E58020-0594-2,英语视听说,王加林,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（6）,外国语..
02E58020-0594-3,英语视听说,王加林,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（6）,外国语..
02E58020-0600-1,英语视听说,刘英杰,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（7）,外国语..
02E58020-0600-2,英语视听说,刘英杰,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（7）,外国语..
02E58020-2977-1,英语视听说,冯茵,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼8楼（8）,外国语..
02E58020-2977-2,英语视听说,冯茵,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,文科楼7楼12室（711）,外国语..
02E59321-0505-1,语篇分析与外语教学,陈霄,"周一第7,8节",★,,★,,★,,★,,★,,★,,★,,★,,★,,,,0,北603,外国语..
02EC1140-0564-1,新闻英语,莫咏仪,"周二第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,0,南409,外国语..
02EG4920-0607-1,外语课件设计,刘晓斌,"周二第3,4节",★,,★,,★,,★,,★,,★,,★,,★,,★,,,,0,文科楼7楼翻译室（721）,外国语..
02EG4920-0607-2,外语课件设计,刘晓斌,"周五第3,4节",★,,★,,★,,★,,★,,★,,★,,★,,★,,,,0,文科楼721室,外国语..
02EG5331-4810-1,日语基础写作（1）,Hayward Jun,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北701,外国语..
